Pb,Ba,Sb,Zn,Ti,Ca,Si,Sn,Cu,Al
19.089134011472108,34.88725853745601,23.921957328121625,1.1848399318099883,1.1574103504160864,5.1633008914936385,7.2176738974197905,1.2743640725267769,3.255904082308783,2.848156896975193
36.2742109583042,34.15289723220941,0.3781359755516135,0.8865759134130973,1.7235360901422505,11.11742716175942,6.747370696804306,3.1480404581398567,3.783309415742769,1.7884960979330515
35.525011499128176,28.931175510074127,19.22500705722735,1.1797445408511789,0.46626841796534324,0.8937872925790196,3.861856192454511,3.610188629398755,3.152249225846429,3.1547116344751074
43.77066165708147,23.447423178623783,8.14088108309565,0.8804993996687468,0.5267221274322611,3.5305859323090356,10.04091660488554,3.780934805277759,3.271966094244818,2.609409117380933
32.17538262466956,35.23069215893281,13.618534991742957,1.8763695712592305,1.4189574076119618,2.152912808944146,7.067738961058508,1.2273873930443617,3.5444517039945596,1.6875723787419104
39.886037538980354,17.344473036338876,20.132343663067076,2.7484703078101407,0.13133637952507182,4.764358618860041,4.813162603169973,2.170347808368443,4.31257462036773,3.6968954235122897
32.25570018616632,37.11915775260902,8.245509105587157,1.3067724600590394,1.567545146038839,6.435128425883613,6.148636565089777,1.4328100574165308,2.3903330797652123,3.0984072213844964
35.02990170538402,28.47950924803823,14.474371263425232,1.290348733243392,0.7023761792727659,3.5172694593514486,7.557232303506871,2.824473591972818,2.2396459878807393,3.8848715279244854
36.11624232097482,22.006718125458928,9.602210127731965,2.0940647653213698,1.7563542244723673,8.348159038014638,12.738986044487485,1.5529200240560153,1.428784367035989,4.355560962446417
33.734962136880334,33.87324302440048,6.8955620625294225,2.0003584063938327,1.2951777698805345,7.9490348124649435,6.856215216274928,1.9972395031341839,2.8024721048511134,2.595734963190224
29.10806848058225,30.610684247695858,17.06062367755048,1.6682170691340072,1.4010450871507603,7.917656135519067,5.523003092704478,2.6497795179902086,2.5250930332242927,1.5358296584486166
38.979317413004814,20.73854564988332,18.90555643811715,4.441127459119329,0.9907900884408621,0.5950205696442685,6.541866728451579,3.4338966512403326,2.326381550468638,3.0474974516297015
31.15210877347473,29.37233626383719,16.545729476580693,1.1403552192754198,1.1805072552712477,7.431848919440473,5.396444579911754,2.1015217673831685,2.93626722178779,2.7428805230375333
23.4926501835311,23.610541520165242,26.917418584999396,2.3201495227369966,1.2426932812213454,4.409854220974499,10.906848364242098,2.2277606142966073,2.3475454437234586,2.5245382641092515
38.41040429697589,25.229117803675738,3.2969035042554355,3.9259185794344162,1.3694140755711108,6.9144461658755665,9.183098829604424,2.9674814792773936,4.405720497768395,4.297494767561636
36.76122886053023,32.56455873327146,2.5580285354794263,0.214720119572061,1.2809860224380683,12.495528598548852,5.183734697842385,2.3415225392418266,4.251428811923185,2.3482630811525054
30.15435978167479,20.1705424299276,9.03768060575142,6.826366009145223,2.601711303608898,7.984142332724317,11.668661605437897,0.9592453786529151,4.844540761045806,5.7527497920311355
37.32214184372941,33.08487283042925,5.68922124626611,4.901416254849845,0.8967139058632374,5.120368168776065,6.854144298404384,1.0819522451622068,3.5977379159050598,1.4514312906144233
45.005007447779434,21.351553855669,7.2076897678968495,3.2125366006926073,1.1346051322802526,6.66275001557977,7.654468633056477,1.942407380244197,2.8904625873945315,2.9385185794068778
45.624887895015476,20.329747722018936,10.670026510043138,3.1128659877423424,0.5246509978899934,2.736403963496575,6.20805753281048,2.695091298256039,4.142249239939298,3.956018852787718
24.534449343248134,30.775970213961834,10.801229869838764,2.506393181354433,2.4213353072737536,9.462881940723413,9.099208331500524,1.811627915661918,5.566814386137571,3.0200895102996372
28.139869436558385,29.5053321916675,13.92575959536134,0.4844628753804314,0.8313974440207558,14.075804217134284,5.262434601153089,1.130718358043339,3.5257555100165225,3.1184657706643732
25.865023119094342,17.16935644520371,27.393402633497267,2.414213960795817,0.15232992707470727,5.56009059030982,9.27536996689967,3.557062352667529,4.573000375821842,4.040150628635289
29.760543413733647,29.50434931781655,19.471973251867364,4.471158269694686,0.4871640587041091,0.42670809670588206,9.634134814660737,0.3909596276626394,2.6796886768366854,3.1733204723177075
33.66073729830481,31.449278061027236,4.288232029456378,1.516807761773415,1.9818901532387454,8.455651353374552,8.751824073249944,2.4320770140306958,3.696090073212927,3.767412182331319
20.087366695530978,28.391351691812698,23.834360345265328,1.1767428613516142,0.3309074174339648,7.235040517764417,10.407721278306372,3.269044038713996,3.3978596431043275,1.869605510716309
33.037567846613555,32.14040944440587,12.955518682135509,3.4183298226907506,1.2845587100299678,6.065271778635462,4.865809233233741,1.2875693148732519,2.2026251658417055,2.74234000154017
19.893824664901977,27.19348635204702,24.31448498934248,0.9136976779825859,0.8017836149922611,6.255368964045907,11.28034802223851,3.247294212010668,3.144705687730033,2.9550058147085414
47.3488059905702,16.333171763363477,6.5140115287777345,2.898538280792217,1.4769647034787137,6.885499697843279,7.329666032418955,3.9142989767444964,3.4510759668121964,3.847967059198729
58.917296356249096,7.1907651277005975,0.8074034818686894,2.2039211649913657,1.675891974335757,5.739374184817919,10.437648007885993,2.330256430222666,6.0283982122819975,4.669045059645927
26.803604726518437,25.5619401606113,20.347822941578293,2.1962224504017978,1.0129952330246104,7.234143677032494,7.565356909974222,2.447062871605588,3.2366145244093016,3.5942365048439435
45.77322016519268,9.299274325925921,17.250294772600057,3.306792330564156,0.7998841144929313,2.8109224091035467,10.436989095818687,3.635269457720351,3.7388482664013547,2.9485050621803284
44.96879273219746,28.34299164738291,4.82942941331076,2.1967442915231596,0.14392383297976064,4.90012154378888,5.842363538888479,1.908632371484528,4.78315659455725,2.0838440338868134
35.037999826352795,31.19914759921223,4.838413457899993,1.809643500548947,0.6292825575915647,7.978061503292208,12.024332516958303,1.5717200055228593,1.836042031076854,3.0753570015442424
40.965603969090886,29.409115465313658,7.837822939013285,0.832029211608318,1.2523722912646769,5.495326871004051,6.5285352358910105,1.4195257148354739,3.0526647338115023,3.207003568167151
31.114322341802115,33.672851946960385,0.0,4.3406548756545735,1.837296186341628,6.547926085403444,8.358935512123237,5.795823400951127,4.582611821224979,3.749577829538517
41.530565379114954,27.437098515472147,3.469575812979764,2.113021309422673,1.1509907520209635,6.410338852965486,7.509404584093918,2.3887650407896057,4.501248389387152,3.4889913637533376
36.126807093082164,27.591446677080157,7.495485783883183,2.4822734401237745,1.5169401470421233,8.549592078357534,4.8237494414114845,2.2764616847586723,6.920163477733947,2.217080176526956
30.463273300354103,26.32351417996082,19.66515657442477,1.0026571575873435,1.2386032539753902,6.297715109761781,5.438229203134375,2.180222478249532,4.080314857535037,3.3103138850168357
