Pb,Ba,Sb,Zn,Ti,Ca,Si,Sn,Cu,Al
37.97783733027123,28.743185672167158,13.647852029049066,3.1812967540660058,0.9534232272231031,2.5864182432232647,6.77201863313021,1.2466301505376631,3.388952819546164,1.5023851407861282
35.197652424086044,28.567783860435725,20.590801266235815,1.3362995026852762,1.2087377168059232,2.3875789004968246,3.531530678409184,0.9208574230959509,3.2694283626735383,2.9893298650756988
39.75717031673945,33.84152225543492,8.946341493431422,2.3731405544735003,0.56222497694783,4.739299430253647,4.002180882414716,2.4721119858973077,1.9660849149713828,1.3399231894358428
50.214521126351805,17.280999591148447,14.066177077286573,2.0150762085233485,1.0852899931713074,3.163987674057102,3.08008638229321,2.65604457091095,4.26143868496035,2.1763786912968777
31.039760963300832,30.311361936547048,18.90464845072963,1.1318989655654894,1.2382073939870812,5.6078200009405,5.629657505079525,1.9665561457079195,3.277215441814392,0.8928731963275859
36.57010609885927,26.657612954725842,20.856236829808108,2.6323973019443043,0.9439655581830457,4.561516475655965,2.4629375996134057,1.8932151122524066,2.4649241522183805,0.9570879167392923
39.71485249932844,28.876846100665848,9.38464068435945,0.33622378448348944,1.3397762873651844,7.38834006036906,5.971806800783509,2.735546903737055,2.7489784076959474,1.502988471212016
33.78833886269438,32.39973334707429,18.189435416019023,1.5074137340977376,1.3158332370963743,2.583946229191316,3.749890201575426,2.253722934101862,4.14746995217276,0.06421608597681386
33.921638152334594,23.236636171006246,24.33088917998879,1.8286251311991957,0.8018762959474226,6.90645907503974,5.119770597790763,1.6773290600886064,2.176776336604646,0.0
35.968321619880115,28.586477478117555,11.18877283098775,1.5216890230713742,1.3971282539731487,6.258025354773499,6.170685691698491,2.234215702826164,3.7849352794231543,2.8897487652487537
39.56834579280829,29.977616425296937,9.744958979815314,3.5385215505271557,1.3438613581130723,5.297592549965159,3.1624638328762114,2.9908945461898764,2.5836454001547424,1.7920995642532518
36.06317189590846,31.771375341467973,12.64412956054914,1.9364227592540102,1.4091349694751896,5.55382635770843,5.333739047410366,0.9517247231780127,3.420867941033112,0.915607404015321
34.90763411691909,24.866465434601096,19.08226595540557,2.608087669834116,0.718600137229524,6.49523841393229,3.711979195964452,1.1896523735411988,3.8430269284737735,2.577049774098904
32.3731260495485,29.68863479689789,12.202992373286342,1.5282063094381249,1.8137031913642885,7.6611558051034585,7.469085737711046,4.3877572402500356,0.9930440475242103,1.8822944488760862
41.647312497901936,23.90471634671082,13.650557435995802,2.193150424409578,1.6081375870144874,4.370685541464237,3.90960657084733,3.1779922984810063,2.9502192029663132,2.5876220942084847
34.63767793232309,31.58792455806078,15.046818070047932,1.5801335053115861,1.8313385916549008,5.571663691494635,1.2900857694039913,3.484002550669153,1.9815224734677128,2.988832857566221
43.17373078086543,27.187531962609444,13.671244143683802,3.711638037909186,0.4957253195017839,0.0,3.080910237136239,2.3016564074572257,4.188348878081937,2.1892142327549413
32.16427515828823,37.37386895830489,15.307279450636877,0.5235608666119627,1.3593418938312483,1.7674684978880233,6.779458090190865,2.649295971882265,0.6719209722026548,1.4035301401629858
32.21212595592754,32.15688638953439,12.739513783885545,1.964040008097416,0.5014559478595522,6.381931738683236,8.888390889161172,0.7773385001702368,2.5651411189590965,1.813175667721807
27.586820778703103,33.81632565135755,17.827341776477592,3.386551614649316,0.9843114846813529,5.325497760691925,0.0,3.0135521460552415,3.821509114800154,4.2380896725837545
36.72560186651535,32.095473839829744,12.601290517847467,1.0202148024372355,1.7166532558903584,4.13558334787447,4.243479608261144,3.0909288022742865,4.332392631919143,0.03838132715079234
34.69201839014135,35.63635640822904,15.061590235481823,0.5464846931004803,1.5280160955776119,5.052629921349982,1.957686208923819,2.1487615505488797,2.1283993793716687,1.2480571172753403
36.16399882982424,33.28647648375392,11.933655175370008,0.8175250997260056,1.503120260379969,3.957055379822531,3.7334776651783765,3.3271968349165313,2.6998255919560266,2.577668679072413
37.445866666771714,31.97447609217616,7.272093444604256,2.5248490155037167,0.9117343967434531,6.069522530570179,6.047452853808298,2.0907337653165516,3.4345187342710917,2.2287525002345916
33.35486402974996,40.95560454871052,7.8029236574747305,2.2616392934383267,0.6557326351573591,3.41804010752395,4.372029844631467,1.9371070705008715,3.52563459732635,1.7164242154864513
32.81486990971833,29.696940280367595,15.879324049330915,3.6128212815729492,0.6439771586405014,1.9424742888006572,6.320756118255086,3.238970672636468,3.2938839254834846,2.555982315194027
33.88600917002272,36.41574115833702,10.406946852826602,2.3598698913640375,0.8381034816443573,5.068323926363993,3.9631952188615407,2.221023195319022,2.47128406144287,2.369503043817828
36.156430891509814,27.699464087874333,16.62954769851334,2.9597568954788733,1.2770752457348327,3.3861510273132724,5.1610963579467075,2.222879242107435,4.395417991067093,0.11218056245430019
28.17007652637101,25.53954197525411,26.99559398615744,2.923433811711665,0.9083934071030338,3.0368008226494414,5.383492451203155,1.3627214966294035,3.4263267264632207,2.2536187964575407
31.174508469055045,28.194203073674657,19.750170245241428,3.1802167976019846,1.1296708862956317,5.814751668007567,4.105685645980197,2.023696558979766,3.093021861082312,1.5340747940814092
42.237719894340536,28.079369182065445,13.456806070984367,0.0,1.3910780780470153,4.410495470048788,1.816201857032472,1.8009960766519486,2.775415625739865,4.031917745089571
29.863492022866055,31.926626397525844,15.930748187243415,2.601903993668505,1.6214030498638479,4.66132582271568,4.572802328540132,1.9411839772807329,3.339104011808113,3.5414102084876746
36.64520205840853,28.257037480728965,18.334253837123963,2.3153094754094785,1.1909605253056752,2.696314935752525,3.3454290200772037,2.1804501803374556,0.7149718910612876,4.320070595794902
36.280034562948856,30.676648286476333,10.42580151064752,0.9582737551964278,0.5390449684483368,4.89037061534198,9.697367942061517,1.828839653989469,4.042409917103754,0.6612087877858196
35.958809926453085,30.31571407021326,12.633390424530564,1.7599668166302138,0.6143921366585295,4.404329536126235,5.975768981933042,3.22474929689855,2.8491825052420583,2.2636963053144705
32.91812537763746,38.20197486782085,8.827227142327116,2.7061309742664332,1.2525300376516846,3.218716836569309,4.999997301031145,2.923468712664909,3.7002356632375175,1.2515930867935703
42.11242900670658,33.95135287755134,6.418299903175161,1.931954935186488,1.249496258543977,4.7195938197698375,6.604710513343302,0.3173000661296932,2.631842047131891,0.06302057246173572
31.744508351608502,25.759492388656213,18.131667141126677,1.7920058983375458,0.0,5.8592593023815445,9.44658072526339,1.705933743962668,4.525926211304394,1.034626237359056
31.56142671979152,33.70133716957328,13.98544662649647,1.8460687332553283,0.8376508414438556,7.782573060669125,5.65296011370593,1.2669393717916315,3.3655973632728853,0.0
35.35389078115339,26.11207925360622,23.95854978330401,1.292246614531266,1.0272095779785912,4.041433333704893,2.6488840588560634,0.0,4.048723370923893,1.5169832259416933
